soma_jogador,carta_dealer,as_utilizavel,true_count,q_hit,q_stick,melhor_acao
16,10,1,1,-0.28895584775926103,-0.6120436616128903,hit
16,10,1,2,-0.23255090053437968,-0.5263431355296504,hit
17,1,0,-2,-0.8381018408388773,-0.7451984372063102,stick
17,1,0,-1,-0.7802571196365199,-0.8099221179288898,hit
17,1,0,0,-0.5936643770042251,-0.8363704981736093,hit
17,1,0,1,-0.7269978666877801,-0.5547566916919477,stick
17,1,0,2,-0.8390253426905881,-0.648356534290402,stick
17,1,1,-2,-0.5104696766391944,-0.616799225464753,hit
17,1,1,-1,-0.36126247964594765,-0.41632721532588585,hit
17,1,1,0,-0.4946439943611004,-0.5480786312576872,hit
17,1,1,1,-0.35879998722761997,-0.520227910217503,hit
17,1,1,2,-0.30811342017267573,-0.5422991136334921,hit
17,2,0,-2,-0.5493266421684071,-0.11120788535111432,stick
17,2,0,-1,-0.5300139035218386,0.09085257974547596,stick
17,2,0,0,-0.8274018189390465,0.038055537952049995,stick
17,2,0,1,-0.537289823125459,-0.1919772344764287,stick
17,2,0,2,-0.6204365315826686,-0.017260234259344292,stick
17,2,1,-2,0.004098617291442147,-0.2312280575868819,hit
17,2,1,-1,-0.05217253345981443,-0.16732492566255366,hit
17,2,1,0,-0.014552560080448423,-0.1639423420706115,hit
17,2,1,1,0.11465037527020738,-0.14050608414242322,hit
17,2,1,2,-0.06989379590343243,-0.4607165808143923,hit
17,3,0,-2,-0.5009419717089043,0.07762781420743115,stick
17,3,0,-1,-0.7623037373734739,-0.16098975022140982,stick
17,3,0,0,-0.6540655740094468,-0.266186095475355,stick
17,3,0,1,-0.5390133180877514,-0.4740909687271892,stick
17,3,0,2,-0.6709084212976111,0.060698041098309674,stick
17,3,1,-2,0.027193609242336762,-0.2620826118178548,hit
17,3,1,-1,0.07281480204631499,-0.1435456181651385,hit
17,3,1,0,-0.07997982824186647,-0.1094361696146686,hit
17,3,1,1,-0.04897361635693364,-0.16962264895549142,hit
17,3,1,2,0.07959375982520078,-0.3490511724679503,hit
17,4,0,-2,-0.4643928480107808,-0.1717552067651147,stick
17,4,0,-1,-0.5880550874469981,-0.31053999013997813,stick
17,4,0,0,-0.6060882045270677,-0.22772215348579636,stick
17,4,0,1,-0.5915455398345179,-0.02532516888954512,stick
17,4,0,2,-0.5832467423796176,-0.20645237706538333,stick
17,4,1,-2,0.08467010026008334,-0.0941025572213958,hit
17,4,1,-1,-0.03256189381875156,-0.0715119827342641,hit
17,4,1,0,0.09256599823878514,0.018382422667013745,hit
17,4,1,1,0.13216439610976058,-0.17520559496257698,hit
17,4,1,2,0.09728748422644228,-0.04131023631993966,hit
17,5,0,-2,-0.6145398974674349,-0.14091991312916158,stick
17,5,0,-1,-0.51295521072169,0.11230696753014033,stick
17,5,0,0,-0.49781300208561086,0.09762906309490951,stick
17,5,0,1,-0.7399928892114064,-0.20502289507150942,stick
17,5,0,2,-0.4518997555794387,-0.05990483336858883,stick
17,5,1,-2,0.1379272708041712,-0.08246525033706961,hit
17,5,1,-1,0.14601125651638575,0.01062256102645999,hit
17,5,1,0,0.10753385451992604,-0.011498501207125061,hit
17,5,1,1,0.11766607625597146,-0.16738849988564777,hit
17,5,1,2,0.061878574109290096,0.012838756657707125,hit
17,6,0,-2,-0.4655432722026835,0.04468758852109219,stick
17,6,0,-1,-0.4215276232673809,0.31231938302623846,stick
17,6,0,0,-0.673506775476609,0.10823506576032443,stick
17,6,0,1,-0.6550143270484459,0.2568023337344168,stick
17,6,0,2,-0.6017529173755042,0.0015748594503599,stick
17,6,1,-2,0.2662582615529097,-0.08531363681001128,hit
17,6,1,-1,0.13771592233016655,-0.0027319635125152633,hit
17,6,1,0,0.1284919134937502,0.07129850403263044,hit
17,6,1,1,0.07744288581180175,-0.05894113362267568,hit
17,6,1,2,0.11850041118657462,-0.10251727432181619,hit
17,7,0,-2,-0.40631274521140587,0.12478762833005624,stick
17,7,0,-1,-0.4404345124393983,-0.015576542557863619,stick
17,7,0,0,-0.4887930304781164,-0.09385186340719465,stick
17,7,0,1,-0.39125916227887736,-0.24920447597114675,stick
17,7,0,2,-0.6110184604100706,0.20991298441995473,stick
17,7,1,-2,-0.046922096090182566,-0.10625740788489652,hit
17,7,1,-1,0.1040301517879212,-0.3003064421465583,hit
17,7,1,0,0.029413433548419556,-0.11700620363285566,hit
17,7,1,1,0.039552397905011784,-0.031661018098916825,hit
17,7,1,2,0.10202246306444264,-0.13877552618050237,hit
17,8,0,-2,-0.5956247130631693,-0.5578059747571436,stick
17,8,0,-1,-0.4457497910469905,-0.7629871278361487,hit
17,8,0,0,-0.57620292125328,-0.5276537505535959,stick
17,8,0,1,-0.6433812580427815,-0.2424889635083102,stick
17,8,0,2,-0.7274342213167365,-0.4733911001839709,stick
17,8,1,-2,-0.0848477868596234,-0.2497113695190015,hit
17,8,1,-1,-0.01063490531775483,-0.2840638531363937,hit
17,8,1,0,-0.026563971059798096,-0.22598711238511263,hit
17,8,1,1,-0.20258921539486796,-0.28138322830423146,hit
17,8,1,2,-0.10704854667104399,-0.47692536082962345,hit
17,9,0,-2,-0.7119992051854194,-0.6519766209321923,stick
17,9,0,-1,-0.7298058719478144,-0.5959756574168357,stick
17,9,0,0,-0.6162589694496705,-0.3723016584213951,stick
17,9,0,1,-0.5678901161616551,-0.5598863437593187,stick
17,9,0,2,-0.6333821789411331,-0.3204047720941206,stick
17,9,1,-2,-0.2147741346542511,-0.3050541419061321,hit
17,9,1,-1,-0.1991942279486813,-0.4473973470108256,hit
17,9,1,0,-0.1410082416083661,-0.2522590610613417,hit
17,9,1,1,-0.16778166935363023,-0.3236031130903611,hit
17,9,1,2,-0.03462856958805546,-0.4576060647354316,hit
17,10,0,-2,-0.7831756178093973,-0.4342788188917899,stick
17,10,0,-1,-0.772248403730833,-0.729842752263668,stick
17,10,0,0,-0.7326638818470625,-0.27989739073497133,stick
17,10,0,1,-0.7266876930866201,-0.6057629419407924,stick
17,10,0,2,-0.6949414810897406,-0.5101876404772665,stick
17,10,1,-2,-0.259897436706364,-0.6548205717297303,hit
17,10,1,-1,-0.34002823948689315,-0.5964463632135244,hit
17,10,1,0,-0.29093019196777603,-0.4025825081447426,hit
17,10,1,1,-0.4054056597994049,-0.48548708963578585,hit
17,10,1,2,-0.1522884140303343,-0.5809473431371955,hit
18,1,0,-2,-0.7590993259825322,-0.3155160453402691,stick
18,1,0,-1,-0.87820629579914,-0.46686927617146806,stick
18,1,0,0,-0.7229838132803724,-0.6269516849377971,stick
18,1,0,1,-0.6774859709222344,-0.30580066675825796,stick
18,1,0,2,-0.8050363358338277,-0.18548140862987533,stick
18,1,1,-2,-0.3982894952670764,-0.459833497105202,hit
18,1,1,-1,-0.32238487525984505,-0.4651131278466298,hit
18,1,1,0,-0.40942442062409934,-0.4733562724129369,hit
18,1,1,1,-0.1766062850255875,-0.2894139342676544,hit
18,1,1,2,-0.4261979012545102,-0.22769093760313835,stick
18,2,0,-2,-0.680673159100669,0.2855571050293231,stick
18,2,0,-1,-0.5533727307353685,0.10120465319318311,stick
18,2,0,0,-0.5919309368889464,-0.06782007404218643,stick
18,2,0,1,-0.49840257529262644,0.3894741500696201,stick
18,2,0,2,-0.7383622760027787,0.3512144816111893,stick
18,2,1,-2,0.23135219126011022,-0.1024758642508416,hit
18,2,1,-1,0.14023895893080704,-0.09241472308439437,hit
18,2,1,0,0.00976325637511008,0.009401302758552048,hit
18,2,1,1,-0.030221106291068594,0.04273500288156256,stick
18,2,1,2,-0.02464680181789517,0.00329150716175583,stick
18,3,0,-2,-0.5788690635443585,0.31838188810452905,stick
18,3,0,-1,-0.6840173790841138,0.1702531935683937,stick
18,3,0,0,-0.6850021062403857,-0.12097310463643637,stick
18,3,0,1,-0.3982808002822207,-0.16855148981516538,stick
18,3,0,2,-0.5618401748983511,-0.1368489612693933,stick
18,3,1,-2,0.029219225794620798,-0.058054658764825205,hit
18,3,1,-1,-0.06708885547952945,0.275827079950963,stick
18,3,1,0,0.07908936765225803,-0.09335768760114707,hit
18,3,1,1,0.05618069629185541,-0.05551391156833119,hit
18,3,1,2,0.1514588090917029,-0.05224890141945384,hit
18,4,0,-2,-0.38007029981274815,0.2601090118035364,stick
18,4,0,-1,-0.7161838430181818,0.26472889747147915,stick
18,4,0,0,-0.6380198593413985,0.16805615793086714,stick
18,4,0,1,-0.660307839812789,0.25533630727658546,stick
18,4,0,2,-0.6816282745066138,0.057724416860140564,stick
18,4,1,-2,0.19097658000802542,-0.0883287365377199,hit
18,4,1,-1,0.25632661645993354,0.04793488798897478,hit
18,4,1,0,0.0051324982561291015,0.4523783407124268,stick
18,4,1,1,0.07736477528263931,-0.09596206674399341,hit
18,4,1,2,0.16691919742742625,0.08703758764601308,hit
18,5,0,-2,-0.3561477012368811,0.19209896342103686,stick
18,5,0,-1,-0.4426152097426381,0.43607666423187935,stick
18,5,0,0,-0.5952136736656501,0.29167868377261214,stick
18,5,0,1,-0.578506401039075,0.1579931190199578,stick
18,5,0,2,-0.5522102322449961,0.12992311916691462,stick
18,5,1,-2,0.06227428394065697,-0.043625167989933836,hit
18,5,1,-1,0.14192469818932782,-0.051221573793831056,hit
18,5,1,0,0.15381105216597754,-0.0929330699536883,hit
18,5,1,1,0.06457542940966556,0.038259225802084684,hit
18,5,1,2,0.0822265310542302,0.013765413767413526,hit
18,6,0,-2,-0.4526247141541319,0.36519010560555304,stick
18,6,0,-1,-0.5278204443579985,0.39098941726321146,stick
18,6,0,0,-0.6061299388513199,-0.012390291273890755,stick
18,6,0,1,-0.22448339261090056,0.12069830549242011,stick
18,6,0,2,-0.5613392036070188,0.31148651139522704,stick
18,6,1,-2,0.17697313424480857,0.5104422599727902,stick
18,6,1,-1,0.22380753073918785,-0.038804665030062836,hit
18,6,1,0,0.20748778524139283,-0.06829321097194338,hit
18,6,1,1,0.1342013345094623,-0.05606733125966569,hit
18,6,1,2,0.176344039370182,0.03734763386433223,hit
18,7,0,-2,-0.44166198915431953,0.41517388939094646,stick
18,7,0,-1,-0.5012221602215537,0.46192029333615936,stick
18,7,0,0,-0.6181022300325663,0.44285104648437806,stick
18,7,0,1,-0.6521157117753619,0.3735419591592761,stick
18,7,0,2,-0.4189932025352459,0.4703046159465225,stick
18,7,1,-2,0.14075382927176192,0.053088367788378985,hit
18,7,1,-1,0.2699218069834686,0.023033861174012092,hit
18,7,1,0,0.09430499463138903,0.4336131395039499,stick
18,7,1,1,-0.12299661891972828,0.46360086021460434,stick
18,7,1,2,0.1016110088804577,0.35179285302007424,stick
18,8,0,-2,-0.6450639805134344,0.004161075193051041,stick
18,8,0,-1,-0.6578363533026651,0.0937459623169973,stick
18,8,0,0,-0.4345621564560538,0.06839959764260325,stick
18,8,0,1,-0.5765655503716005,0.16113554572357353,stick
18,8,0,2,-0.4800058362440712,0.2917396472670544,stick
18,8,1,-2,0.040813638692420294,0.1661552360910481,stick
18,8,1,-1,0.13189333874992773,-0.1216714593359375,hit
18,8,1,0,-0.0008644484482773843,-0.07670933392417471,hit
18,8,1,1,0.1657172223340091,-0.15663038161448412,hit
18,8,1,2,-0.010800818260327805,-0.11748668965098541,hit
18,9,0,-2,-0.733337689760656,0.10856943574723707,stick
18,9,0,-1,-0.6632303408589413,-0.28946041020042357,stick
18,9,0,0,-0.650565586052739,-0.2772109984462933,stick
18,9,0,1,-0.6526790246338744,-0.09827295550152182,stick
18,9,0,2,-0.6643347264618636,-0.12581976688685217,stick
18,9,1,-2,-0.06195690619400197,-0.3166896808007006,hit
18,9,1,-1,-0.13784621734176195,-0.27678469278545514,hit
18,9,1,0,-0.07214119365795509,-0.3118876792925599,hit
18,9,1,1,-0.10317840830064695,-0.3155937794654179,hit
18,9,1,2,-0.0006464161821920847,-0.18926448595920803,hit
18,10,0,-2,-0.776974779603659,-0.47779034046170754,stick
18,10,0,-1,-0.7638322648306726,-0.5231508392006242,stick
18,10,0,0,-0.5763486915755702,-0.15250620329310766,stick
18,10,0,1,-0.4780627147699159,-0.30117268437371447,stick
18,10,0,2,-0.6136210192275681,-0.11102758234852686,stick
18,10,1,-2,-0.2370302350359155,-0.5438408443998098,hit
18,10,1,-1,-0.2699856727755301,-0.30228794391452374,hit
18,10,1,0,-0.22117170812268705,-0.3817977342924665,hit
18,10,1,1,-0.23655204496381957,-0.2694967373128621,hit
18,10,1,2,-0.13138750605747626,-0.4934202533891492,hit
19,1,0,-2,-0.87073503660841,-0.22606605326930843,stick
19,1,0,-1,-0.9060304022209759,-0.17532563844546278,stick
19,1,0,0,-0.9170562635082444,-0.16937942857335744,stick
19,1,0,1,-0.7981916734072062,-0.02232950992499829,stick
19,1,0,2,-0.7733964357616198,0.07163819095976491,stick
19,1,1,-2,-0.21376010305457405,-0.3417998079946288,hit
19,1,1,-1,-0.3225701163844367,-0.44755920406131167,hit
19,1,1,0,-0.16063015025275304,-0.3405972576842098,hit
19,1,1,1,-0.2739708172362257,-0.2234346019085613,stick
19,1,1,2,-0.43516440963116426,0.08747915828258371,stick
19,2,0,-2,-0.8224414621757097,0.6792512320798195,stick
19,2,0,-1,-0.5210329701211063,0.33404220746052854,stick
19,2,0,0,-0.6397658325288897,0.497851659130545,stick
19,2,0,1,-0.7174864650682479,0.5207589668915706,stick
19,2,0,2,-0.7759275554446186,0.23033332399364417,stick
19,2,1,-2,0.028545387727829323,0.3640050888708911,stick
19,2,1,-1,0.0914456644216828,0.2140974980025843,stick
19,2,1,0,-0.09876414923478005,0.4164320191151323,stick
19,2,1,1,0.11081888479972682,0.5651735420157886,stick
19,2,1,2,0.06112138541119365,0.5278713206140248,stick
19,3,0,-2,-0.7306062495880548,0.303469471641656,stick
19,3,0,-1,-0.8370083993707981,0.4538103666281676,stick
19,3,0,0,-0.5909069995515952,0.14413415063971924,stick
19,3,0,1,-0.8543098300434332,0.40028465385471385,stick
19,3,0,2,-0.6844377583915514,0.4451653816954926,stick
19,3,1,-2,0.07591177653584659,0.4636593265586825,stick
19,3,1,-1,-0.056453238245476184,0.344524412827222,stick
19,3,1,0,0.0654596896538678,0.23414888807708684,stick
19,3,1,1,0.04547509859663484,0.4812967129054295,stick
19,3,1,2,0.1426821596608387,0.43028383897515926,stick
19,4,0,-2,-0.765717923801027,0.3308125376116139,stick
19,4,0,-1,-0.7817476232377012,0.22792143245942384,stick
19,4,0,0,-0.8175666818936982,0.2579730821941417,stick
19,4,0,1,-0.6741454495904704,0.4772286262677547,stick
19,4,0,2,-0.8308893383890197,0.3485054457207373,stick
19,4,1,-2,0.13832284006288875,0.44759401716178865,stick
19,4,1,-1,0.051805150826029614,0.5727498826324905,stick
19,4,1,0,0.09167168408543651,0.5102741054447786,stick
19,4,1,1,0.07272405612594145,0.029038107159738466,hit
19,4,1,2,0.13483989129189589,0.6324068193963793,stick
19,5,0,-2,-0.7765543280452188,0.2654863411253466,stick
19,5,0,-1,-0.8702136737135113,0.624535982663211,stick
19,5,0,0,-0.7355684605354518,0.5584358371866834,stick
19,5,0,1,-0.6063972503563929,0.4289582065346978,stick
19,5,0,2,-0.5466186050980076,0.2632116703044701,stick
19,5,1,-2,0.12049254921473959,0.32750737250509326,stick
19,5,1,-1,0.0829900577961696,0.621675669069753,stick
19,5,1,0,0.13304995712385628,0.2924659274107968,stick
19,5,1,1,0.07106247067306705,0.5395488464516102,stick
19,5,1,2,0.20309887014157071,0.37403047431907394,stick
19,6,0,-2,-0.8357692036423023,0.5342265852416026,stick
19,6,0,-1,-0.7186691045071687,0.563174621416337,stick
19,6,0,0,-0.6077771589340657,0.33129485122157987,stick
19,6,0,1,-0.6627710464597469,0.2513058110179285,stick
19,6,0,2,-0.683473050892544,0.6061841640595798,stick
19,6,1,-2,0.10617315683044574,0.6134661338473557,stick
19,6,1,-1,0.18311010125704924,0.40643714514899365,stick
19,6,1,0,0.23484217917429176,0.5271607938653623,stick
19,6,1,1,0.09625780518170335,0.04756665341589031,hit
19,6,1,2,0.21908852348763475,0.4825563116896866,stick
19,7,0,-2,-0.8262614560756738,0.5073121319047836,stick
19,7,0,-1,-0.7995551136506079,0.8543376112813292,stick
19,7,0,0,-0.8309491405231212,0.7098337090022783,stick
19,7,0,1,-0.8421477920561616,0.2806797843706791,stick
19,7,0,2,-0.7187893770970457,0.7338809524203296,stick
19,7,1,-2,0.2016787139088923,0.5839538532950261,stick
19,7,1,-1,0.13157406004814667,0.4455567968999094,stick
19,7,1,0,0.15841982465809692,0.8181512137357666,stick
19,7,1,1,0.2825065431830282,0.6389641563146419,stick
19,7,1,2,0.13561811746257801,0.7004969849045396,stick
19,8,0,-2,-0.6741347672501254,0.647882521436471,stick
19,8,0,-1,-0.7927149697436692,0.688820477689152,stick
19,8,0,0,-0.7714658529974457,0.661942469671839,stick
19,8,0,1,-0.6411855732016145,0.4435148431718924,stick
19,8,0,2,-0.6341407005461641,0.4863332059708177,stick
19,8,1,-2,0.13872751811762557,0.706167135746134,stick
19,8,1,-1,0.1043421810463187,0.47913169513143644,stick
19,8,1,0,0.04950908072757798,0.34241634243370767,stick
19,8,1,1,0.18256635465536408,0.5263280038040785,stick
19,8,1,2,0.23427005927418154,0.5859562538591253,stick
19,9,0,-2,-0.6602635752168978,0.33429173644419735,stick
19,9,0,-1,-0.664471898904035,0.25119737629859523,stick
19,9,0,0,-0.7406991921793251,0.3288777943966869,stick
19,9,0,1,-0.7883798090191786,0.27853767982372063,stick
19,9,0,2,-0.46685870156799475,0.15547737808974899,stick
19,9,1,-2,-0.060331199574181725,0.26715629879863206,stick
19,9,1,-1,-0.03579475496517673,0.26749260853539897,stick
19,9,1,0,0.00417114442371732,0.43429195235329476,stick
19,9,1,1,0.025332951108559473,0.30045927855202714,stick
19,9,1,2,0.04134196848021876,0.4765333207319587,stick
19,10,0,-2,-0.7945567222179238,-0.0501381126158213,stick
19,10,0,-1,-0.6554618422845586,0.036038717407320106,stick
19,10,0,0,-0.6000602649675068,0.020432843184921105,stick
19,10,0,1,-0.9189802559623286,-0.14903881886402723,stick
19,10,0,2,-0.788778447016642,0.004123953963333704,stick
19,10,1,-2,-0.09583092337004256,-0.43949866182966224,hit
19,10,1,-1,-0.15879740630525827,-0.341789120305797,hit
19,10,1,0,-0.30654315553362665,0.003783039865947642,stick
19,10,1,1,-0.017060097172143452,-0.1475625241336547,hit
19,10,1,2,-0.09273897966100583,-0.16570365227263747,hit
20,1,0,-2,-0.953728511772062,-0.029652741689354077,stick
20,1,0,-1,-0.9134592895284956,0.12108793076446583,stick
20,1,0,0,-0.8022364475820927,0.21315404172825336,stick
20,1,0,1,-0.9068290603303265,0.15388098782167486,stick
20,1,0,2,-0.9717581107955579,0.21595464551183163,stick
20,1,1,-2,-0.27988673682353243,0.034720233512143046,stick
20,1,1,-1,-0.1064237799536583,0.27234379646476836,stick
20,1,1,0,-0.12794006698273908,0.18641891311073122,stick
20,1,1,1,-0.22359872441012207,0.2635851246141794,stick
20,1,1,2,-0.13503320817890496,0.42283336119890047,stick
20,2,0,-2,-0.835340627366838,0.5732249663476734,stick
20,2,0,-1,-0.952468785243856,0.8987709820519985,stick
20,2,0,0,-0.857275296298303,0.411357551615464,stick
20,2,0,1,-0.8390595362379165,0.6531429212707693,stick
20,2,0,2,-0.7954692467011779,0.6202405191010679,stick
20,2,1,-2,0.18575599974528673,0.5865273897819056,stick
20,2,1,-1,0.18981182696930832,0.7572602838167037,stick
20,2,1,0,0.052249936148348344,0.37918580163117493,stick
20,2,1,1,0.05965566591116576,0.5422892068978421,stick
20,2,1,2,0.2714374090228189,0.8147937437834322,stick
20,3,0,-2,-0.8420938923778832,0.7224794575281159,stick
20,3,0,-1,-0.7734901552258654,0.494405406708834,stick
20,3,0,0,-0.7857318192226727,0.5369885940436322,stick
20,3,0,1,-0.9005370807532701,0.7962422906932558,stick
20,3,0,2,-0.8597647240870281,0.6711027275896326,stick
20,3,1,-2,0.15848160141084233,0.6408855336361252,stick
20,3,1,-1,0.22326133689264485,0.5997327393167231,stick
20,3,1,0,0.17972263814068665,0.6932755296566218,stick
20,3,1,1,0.0645621125801871,0.6284238257810735,stick
20,3,1,2,0.09716948256788638,0.6905408777123082,stick
20,4,0,-2,-0.840068861406166,0.5637835078222475,stick
20,4,0,-1,-0.7558123964737123,0.7226722019101399,stick
20,4,0,0,-0.9823389433091918,0.7858876336131158,stick
20,4,0,1,-0.758383381080316,0.7244307962022533,stick
20,4,0,2,-0.8610464244913794,0.7131028239314422,stick
20,4,1,-2,0.21915303174422923,0.6246504040922518,stick
20,4,1,-1,0.06804932996891215,0.617239933318144,stick
20,4,1,0,0.2878654893852356,0.732917114631166,stick
20,4,1,1,0.21736295330587682,0.6115086751885049,stick
20,4,1,2,0.29787977151491685,0.6917097095849893,stick
20,5,0,-2,-0.95133019835327,0.5068161647684091,stick
20,5,0,-1,-0.8185692758527632,0.6105883437962956,stick
20,5,0,0,-0.7128573953820521,0.5499860396714922,stick
20,5,0,1,-0.8881873328030885,0.7565574223496677,stick
20,5,0,2,-0.8721728415051193,0.7584233612001718,stick
20,5,1,-2,0.18593187585357615,0.8950138319814389,stick
20,5,1,-1,0.16821579142829518,0.5509652834257195,stick
20,5,1,0,0.1572697765150689,0.6783205880782082,stick
20,5,1,1,0.11634733664063707,0.8687304499504459,stick
20,5,1,2,0.3105172724606274,0.8380576132748402,stick
20,6,0,-2,-0.9560778189906664,0.7737941728133664,stick
20,6,0,-1,-0.8603583722530158,0.625666940237955,stick
20,6,0,0,-0.6921151290718041,0.8026308331719468,stick
20,6,0,1,-0.7278856185375241,0.8347611660739725,stick
20,6,0,2,-0.6799587926714165,0.8326705664629244,stick
20,6,1,-2,0.30309121049570364,0.6778971369860396,stick
20,6,1,-1,0.0917250519171005,0.8546291931975973,stick
20,6,1,0,0.2869345008413544,0.7733628622205633,stick
20,6,1,1,0.17709179843352588,0.6854472767139884,stick
20,6,1,2,0.21251486608288986,0.7327503077224704,stick
20,7,0,-2,-0.8898660331093204,0.6817705595839761,stick
20,7,0,-1,-0.9942967208696408,0.8419765622325767,stick
20,7,0,0,-0.8719929515885678,0.7773337057749222,stick
20,7,0,1,-0.5721515686963107,0.7080885470433852,stick
20,7,0,2,-0.9683613785033988,0.7813033156377721,stick
20,7,1,-2,0.07320812091336584,0.8746581052610152,stick
20,7,1,-1,0.15200131703883835,0.8928289683770905,stick
20,7,1,0,0.15801188899415405,0.7583801481122253,stick
20,7,1,1,0.06776484912042141,0.9452595339358529,stick
20,7,1,2,0.24501782607521322,0.8562630359882306,stick
20,8,0,-2,-0.7411188564801182,0.9189042263066971,stick
20,8,0,-1,-0.9033982931344182,0.8511018390088969,stick
20,8,0,0,-0.9284316831336153,0.9187576217684964,stick
20,8,0,1,-0.9193092515994543,0.7437187386555939,stick
20,8,0,2,-0.7222844785669523,0.6429893993777216,stick
20,8,1,-2,0.2512895820712586,0.6942307437879583,stick
20,8,1,-1,0.10214871178840028,0.8338707487185855,stick
20,8,1,0,0.18494470027116197,0.7376391562488238,stick
20,8,1,1,0.1960798065530053,0.7935655256354818,stick
20,8,1,2,0.24335945865452377,0.6910525004945044,stick
20,9,0,-2,-0.9086143678686327,0.8069425386332496,stick
20,9,0,-1,-0.8607293823359455,0.5918123947136934,stick
20,9,0,0,-0.7234950692819825,0.5790903669778064,stick
20,9,0,1,-0.888296722948587,0.9459440494014874,stick
20,9,0,2,-0.9857500818217257,0.5811134909404949,stick
20,9,1,-2,-0.05506541388154935,0.9187532910277886,stick
20,9,1,-1,0.28357804471317266,0.8894985014768314,stick
20,9,1,0,0.10870449833929943,0.7059701630919543,stick
20,9,1,1,0.09308259490433896,0.8657092850128657,stick
20,9,1,2,0.13453581210872062,0.7969697534654131,stick
20,10,0,-2,-0.9370670848010366,0.48471499930354334,stick
20,10,0,-1,-0.924179875376849,0.2727286263230591,stick
20,10,0,0,-0.9756278368594894,0.5600444083520177,stick
20,10,0,1,-0.7866489675601945,0.29414591502145343,stick
20,10,0,2,-0.7295414915650583,0.3416114142128126,stick
20,10,1,-2,-0.10780553833518935,0.22363525328544026,stick
20,10,1,-1,-0.05294856774976744,0.3308860885336123,stick
20,10,1,0,-0.06260701341722885,0.39429442365308726,stick
20,10,1,1,-0.07101068095460067,0.42689555041766897,stick
20,10,1,2,-0.01716881592581874,0.538359447315172,stick
21,1,0,-2,-0.9995888616355285,0.5603427368557231,stick
21,1,0,-1,-0.9515054747505769,0.6262268992608254,stick
21,1,0,0,-0.9962685899536272,0.6338837353711644,stick
21,1,0,1,-0.9305571598127664,0.7549225230822979,stick
21,1,0,2,-0.997394217197599,0.6248544357075844,stick
21,1,1,-2,-0.2523560954854057,0.6012831634907139,stick
21,1,1,-1,-0.06187654596761023,0.684864004792483,stick
21,1,1,0,-0.20500773296226715,0.754344065267528,stick
21,1,1,1,0.037028438404389644,0.6836099949260587,stick
21,1,1,2,-0.08330752782454914,0.5195999058089775,stick
21,2,0,-2,-0.9901116352903411,0.9526178387267191,stick
21,2,0,-1,-0.7496559102575447,0.9145240491304841,stick
21,2,0,0,-0.9884666981079937,0.957640179937371,stick
21,2,0,1,-0.9462664540172597,0.9500169841139174,stick
21,2,0,2,-0.9901116352903411,0.8648336225487013,stick
21,2,1,-2,0.1911131020850428,0.8398705935405368,stick
21,2,1,-1,0.32354920538557547,0.916443071763649,stick
21,2,1,0,0.14962377294929619,0.8655451477754479,stick
21,2,1,1,0.20700545714185625,0.8909571771266406,stick
21,2,1,2,0.22154173908191274,0.9030394205921344,stick
21,3,0,-2,-0.9895911950424643,0.9111016455778045,stick
21,3,0,-1,-0.9269022734871225,0.8492803237176737,stick
21,3,0,0,-0.9919458651417035,0.8562538246964116,stick
21,3,0,1,-0.9404614448944706,0.9004945838875957,stick
21,3,0,2,-0.9972570707343148,0.7903167665032894,stick
21,3,1,-2,0.1805373588041435,0.8099069144469704,stick
21,3,1,-1,0.26317302940710235,0.9193605807124096,stick
21,3,1,0,0.3593493107017148,0.8934407012636081,stick
21,3,1,1,0.16660986049242657,0.889976594140335,stick
21,3,1,2,0.4769427040506817,0.8956222899731224,stick
21,4,0,-2,-0.9865481243423165,0.8703273940049633,stick
21,4,0,-1,-0.9005597430129076,0.7956770715095169,stick
21,4,0,0,-0.990606053525824,0.8518445605635664,stick
21,4,0,1,-0.8898168897649946,0.9022234849212346,stick
21,4,0,2,-0.9865481243423165,0.9281722471295714,stick
21,4,1,-2,0.23813495979081004,0.8910107963437756,stick
21,4,1,-1,0.27244451218655674,0.967884250749902,stick
21,4,1,0,0.3179153490600161,0.9093221606117485,stick
21,4,1,1,0.1352854147188617,0.9060461914337153,stick
21,4,1,2,0.22298520337025485,0.995087913679354,stick
21,5,0,-2,-0.9826153953841963,0.927615557535032,stick
21,5,0,-1,-0.8840177786999943,0.8689430051813245,stick
21,5,0,0,-0.985840130886649,0.9224623457356927,stick
21,5,0,1,-0.9102551680691492,0.9351253279653142,stick
21,5,0,2,-0.9934398568195746,0.8509138474504736,stick
21,5,1,-2,0.3040144664096963,0.8842373400851621,stick
21,5,1,-1,0.49478853667799777,0.872453508255294,stick
21,5,1,0,0.365938394803403,0.8983069725172246,stick
21,5,1,1,0.3914571680205043,0.8912028361925299,stick
21,5,1,2,0.3762161653651141,0.9384887689706876,stick
21,6,0,-2,-0.985840130886649,0.9262269062491024,stick
21,6,0,-1,-0.9005597430129076,0.9597260397624418,stick
21,6,0,0,-0.9927311432903874,0.7726961840634193,stick
21,6,0,1,-0.8501097459511843,0.9754808900764493,stick
21,6,0,2,-0.9763504334117701,0.8945655497333569,stick
21,6,1,-2,0.38529861192792075,0.8479292814701096,stick
21,6,1,-1,0.27296659168525433,0.9281429766416638,stick
21,6,1,0,0.24923140225497026,0.9747131869651782,stick
21,6,1,1,0.2781026703463102,0.9477327086267031,stick
